feature_index,street_name,city,score
205611,MELVILLE COURT,152,23.5
205621,HARVARD STREET,335,60.5
205625,OGDEN LANE,184,55.5
205658,SIR JOSEPHS COURT,293,60.5
205661,SIR RICHARDS DRIVE,293,43.0
205664,PRINCESS KATE CIRCLE,293,43.0
205665,ALICIA DRIVE,293,55.5
205666,JONATHAN WAY,293,55.5
205667,ELMWOOD DRIVE,293,55.5
205668,TIMBER LANE,293,55.5
205669,OVERLOOK DRIVE,293,23.5
205670,ROUNDTABLE LANE,293,55.5
205753,FAY SQUARE,57,60.5
205774,GARFIELD STREET,155,23.5
205803,INGALLS WAY,184,55.5
205814,BLACKBIRD LANE,293,55.5
205820,PINE RIDGE CIRCLE,293,55.5
205825,MOCKINGBIRD WAY,293,55.5
205826,MOCKINGBIRD WAY,293,55.5
205866,WARREN ROAD,339,23.5
205867,ROWLEY AVENUE,293,43.0
205871,VICKI LANE,185,23.5
205873,WARREN ROAD,339,23.5
205874,HARVEST WAY,328,55.5
205875,APPLESEED DRIVE,328,55.5
205878,HUMMINGBIRD LANE,293,55.5
205879,BLUEJAY LANE,293,55.5
205887,CHATHAM TRACE CIRCLE,339,23.5
205889,JAMES CIRCLE,339,23.5
205890,JAMES CIRCLE,339,23.5
205891,JAMES CIRCLE,339,23.5
205894,ELIJAH STREET,128,23.5
205925,PATRIOT ROAD,301,43.0
205927,PILGRIM CIRCLE,301,43.0
205928,ALPINE WAY,301,55.5
205934,MEDEIROS FARM ROAD,265,23.5
206052,CHICOPEE STREET,348,23.5
206053,WATERTOWER ROAD,295,23.5
206056,JOHNSON DRIVE,218,55.5
206063,AUBURN HILL ROAD,17,55.5
206064,OLD FARM ROAD,17,43.0
206065,RED BARN ROAD,134,43.0
206066,TYLER DRIVE,134,43.0
206067,GREENLEAF STREET,31,23.5
206068,EASTVIEW AVENUE,31,23.5
206069,EASTVIEW AVENUE,31,55.5
206094,WATERFORD DRIVE,24,23.5
206097,CARLSONS WAY,257,43.0
206098,EMERALD ROAD,262,23.5
206099,ADAMS COURT,262,55.5
206102,ASHUMET ROAD,96,23.5
206103,ASHUMET ROAD,96,23.5
206134,SCHOOLHOUSE DRIVE,124,23.5
206135,SCHOOLHOUSE DRIVE,124,23.5
206139,RUSH ROAD,330,23.5
206142,GERRY DRIVE,265,23.5
206150,SHANNON WAY,72,23.5
206168,WINSLOW DRIVE,301,43.0
206169,WINSLOW DRIVE,301,43.0
206306,DOMINITIS DRIVE,134,43.0
206307,FLAGLER DRIVE,134,71.0
206308,FLAGLER DRIVE,134,71.0
206309,SUMMER LANE,134,43.0
206310,UPPER MOSS HILL ROAD,256,23.5
206312,PONDVIEW CIRCLE,24,23.5
206313,SHEFFIELD DRIVE,24,23.5
206314,SPRING HILL ROAD,24,23.5
206315,LEXINGTON DRIVE,24,23.5
206321,ASHUMET ROAD,96,23.5
206332,PRESCOTT HILL,24,23.5
206335,ATHERTON LANE,24,23.5
206339,RANDOLPH CIRCLE,330,43.0
206342,HUTCHINS WAY,330,23.5
206345,TYLER ROAD,330,43.0
206346,ELDERBERRY WAY,330,43.0
206364,CHRISTY LANE,330,43.0
206365,SWEDES CROSSING,330,55.5
206367,TAVERN CIRCLE,330,43.0
206429,CENTENNIAL CIRCLE,165,23.5
206434,AUSTIN STREET,165,23.5
206559,CADWELL LANE,24,23.5
206561,CLOVER HILL ROAD,24,23.5
206564,COBB LANE,24,23.5
206567,EVELYN WAY,265,23.5
206570,RICHARD BANNA WAY,265,23.5
206571,OLIVIA WAY,265,23.5
206573,HICKORY LANE,262,83.5
206596,IDEAL LANE,161,55.5
206598,BLOSSOM COURT,72,43.0
206604,MAREHAVEN DRIVE,265,23.5
206625,INNOVATION WAY,95,23.5
206626,INNOVATION WAY,102,23.5
206690,MUSKET ROAD,265,23.5
206691,CEDAR HILL TERRACE,265,23.5
206692,MASSASOIT DRIVE,265,23.5
206697,HARRIS COURT,265,23.5
206698,RUSSELL DRIVE,265,23.5
206782,MOMIN DRIVE,186,55.5
206825,SYCAMORE LANE,262,71.0
206826,THISTLE ROAD,262,83.5
206827,THISTLE ROAD,262,83.5
206828,THISTLE ROAD,262,83.5
206829,FREEMAN PLACE,179,55.5
206830,MILLBROOK DRIVE,179,23.5
206835,ELISE LANE,72,43.0
206855,MAREHAVEN DRIVE,265,23.5
206856,MAREHAVEN DRIVE,265,23.5
206857,COLT DRIVE,265,23.5
206858,MICHAEL ROAD,265,23.5
206859,COLLEEN DRIVE,265,23.5
206860,WAGONWHEEL ROAD,265,23.5
206862,CHRISJENN BROOKE LANE,146,55.5
206863,DAVID ROAD,208,23.5
206864,SHERWOOD DRIVE,208,23.5
206865,KILPATRICK WAY,208,55.5
206866,DAIRY FARM WAY,295,55.5
206890,ST JAMES DRIVE,9,23.5
206891,ST JAMES DRIVE,9,23.5
206893,TAYLOR COVE DRIVE,9,23.5
206895,WINTERBERRY LANE,9,23.5
206926,APPLEWOOD LANE,262,83.5
206927,APPLEWOOD LANE,262,83.5
206951,GREAT REPUBLIC DRIVE,107,55.5
206952,HERITAGE WAY,107,55.5
206960,STONEY HILL LANE,305,83.5
207027,JONATHAN AVENUE,186,55.5
207039,SALO TERRACE,186,55.5
207040,DAVENPORT WAY,114,23.5
207094,BLACKSMITH ROAD,265,23.5
207095,BLACKSMITH ROAD,265,23.5
207096,TEA PARTY LANE,136,83.5
207097,HEREFORD HILL ROAD,293,55.5
207112,LINWOOD AVENUE,301,23.5
207115,SPAULDING COURT,295,83.5
207117,CHRISTIAN WAY,9,23.5
207120,CRYSTAL CIRCLE,9,23.5
207121,GREGORY CIRCLE,9,23.5
207123,LEAH WAY,9,55.5
207125,NEWPORT CIRCLE,9,23.5
207126,NORTHFIELD DRIVE,9,83.5
207206,VERA ROAD,244,71.0
207207,HAWKS RIDGE ROAD,31,55.5
207208,FRASIER LANE,295,55.5
207254,JONATHAN AVENUE,186,55.5
207277,GARDEN PATH WAY,102,40.5
207343,ERVIN ROAD,293,23.5
207344,LIBBY LANE,293,60.5
207345,POWHATTAN DRIVE,293,60.5
207346,MEESHAWN AVENUE,293,60.5
207347,PENNEY LANE,295,55.5
207357,HAVEN HILL ROAD,257,43.0
207358,HAVEN HILL ROAD,257,43.0
207359,HAVEN HILL ROAD,257,43.0
207360,WILDBROOK DRIVE,257,55.5
207361,JOHN ROBERT DRIVE,257,43.0
207362,WILLIAM CIRCLE,257,43.0
207395,CLARA WAY,56,43.0
207576,CRANBERRY LANE,27,55.5
207612,WEST STREET,348,88.5
207616,RIDGE STREET,302,23.5
207617,RIDGE STREET,302,23.5
207626,MOCKINGBIRD LANE,174,55.5
207628,BLUE JAY WAY,174,43.0
207631,BROOKE HAVEN DRIVE,257,43.0
207632,BROOKE HAVEN DRIVE,257,43.0
207633,BROOKE HAVEN DRIVE,257,43.0
207634,JOANNA DRIVE,257,43.0
207650,HARWOOD ROAD,263,23.5
207652,RESERVOIR ROAD,70,23.5
207657,ASSOCIATION ROAD,94,23.5
207658,ASSOCIATION ROAD,94,23.5
207673,MICHAEL ROAD,174,43.0
207699,ELIZABETH WAY,265,23.5
207820,HARVEST LANE,27,55.5
207859,CARA LANE,85,23.5
207860,PARK DRIVE,281,60.5
207868,SOUTH SHORE ROAD,331,23.5
207869,TIPPING ROCK ROAD,331,23.5
207870,CARA LANE,281,23.5
207871,RYAN CIRCLE,281,23.5
207872,REVOLUTION DRIVE,97,23.5
207873,REVOLUTION DRIVE,97,23.5
207875,CONSTITUTION DRIVE,97,23.5
207877,GREEN BRIAR ROAD,97,23.5
207878,MONTESION DRIVE,97,55.5
207880,PATRIOT ROAD,97,23.5
207883,MINUTEMAN WAY,295,55.5
207886,CAITLIN DRIVE,281,23.5
207938,CATHERINE ROAD,123,43.0
207963,RIVER RUN WAY,239,88.5
207965,BRUSHWOOD CIRCLE,334,23.5
207976,SAND TRAP COURT,216,55.5
207977,MANSFIELD ROAD,164,55.5
207978,MARBLE HILL ROAD,164,71.0
207979,SPEARFIELDS LANE,164,71.0
208082,LALIA LANE,31,43.0
208133,APOLLO CIRCLE,155,23.5
208134,BATTLEVIEW CIRCLE,155,23.5
208139,WAVERLY LANE,100,23.5
208189,OAK SQUARE,35,88.5
208190,WASHINGTON STREET,35,88.5
208208,KASMIRA WAY,16,83.5
208212,ELDERBERRY LANE,16,23.5
208214,MORNING DOVE DRIVE,334,23.5
208215,OLD CART PATH,136,83.5
208216,PRAYING INDIAN WAY,136,83.5
208217,PRAYING INDIAN WAY,136,83.5
208219,FAIRWAY DRIVE,286,23.5
208220,WOODLAND WAY,286,55.5
208221,FOXGLOVE LANE,286,23.5
208224,KETTELL PLAIN ROAD,286,23.5
208225,LADYSLIPPER LANE,286,23.5
208235,SUNNYSIDE AVENUE,244,23.5
208236,SUNNYWORTH LANE,244,71.0
208376,INCHES BROOK LANE,37,43.0
208378,AVAS LANE,264,55.5
208379,AVAS LANE,264,55.5
208380,LAUREN LANE,264,55.5
208382,MERRIMAC DRIVE,295,23.5
208386,ARROWWOOD DRIVE,264,23.5
208387,ARROWWOOD DRIVE,264,55.5
208388,ARROWWOOD DRIVE,264,55.5
208390,CHERI WAY,264,23.5
208391,CORNERSTONE LANE,264,55.5
208392,NORTHEY FARM ROAD,264,23.5
208393,NORTHEY FARM ROAD,264,23.5
208394,NORTHEY FARM ROAD,264,23.5
208406,NASHOBA DRIVE,37,43.0
208412,BANTRY ROAD,188,43.0
208424,MEADOW HILL ROAD,271,83.5
208425,MEADOW HILL ROAD,271,83.5
208426,LAUREL RIDGE LANE,271,83.5
208456,SOUTH STURBRIDGE ROAD,54,23.5
208459,DEWOLF ROAD,192,23.5
208460,BRECKWOOD CIRCLE,281,43.0
208461,MELIM DRIVE,295,55.5
208462,NICHOLS STREET,134,71.0
208463,GENERAL HOBBS ROAD,134,71.0
208464,BRITTNEY DRIVE,134,71.0
208465,COURTNEY DRIVE,134,71.0
208466,TANYA DRIVE,134,71.0
208467,HULTIN CIRCLE,134,43.0
208469,GREENOUGH ROAD,31,43.0
208470,ROLLING HILL ROAD,31,43.0
208471,KAME TERRACE,31,43.0
208472,MARGARET LANE,31,43.0
208474,STONEWALL LANE,31,23.5
208475,TOM GRACE WAY,31,23.5
208476,BRICE CIRCLE,134,43.0
208477,BLAIR DRIVE,134,43.0
208478,BLAIR DRIVE,134,43.0
208479,BLAIR DRIVE,134,43.0
208480,BLAIR DRIVE,134,43.0
208481,BLAIR DRIVE,134,43.0
208483,CARRIAGE LANE,305,23.5
208587,CHARLES ONEILL DRIVE,347,71.0
208638,GREENBRIAR WAY,264,55.5
208661,CORNERSTONE LANE,322,43.0
208663,BRIGGS ROAD,272,23.5
208666,COBBLESTONE WAY,271,83.5
208667,COBBLESTONE WAY,271,83.5
208668,KINGS BROOK AVENUE,271,55.5
208670,SOPHIA DRIVE,348,23.5
208671,PEARLBUSH PATH,348,23.5
208674,CRANBERRY CIRCLE,286,23.5
208696,RICHARD WAY,158,23.5
